"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0042823",0.999999999968096,0.875947585348416,0,2,"pyridoxal phosphate biosynthetic process","BP"
"GO:0006274",0.999999999968096,0.940676640376125,0,1,"DNA replication termination","BP"
"GO:0031494",0.999999999968096,0.940676640376125,0,1,"regulation of mating type switching","BP"
"GO:0071170",0.999999999968096,0.940676640376125,0,1,"site-specific DNA replication termination","BP"
"GO:0071171",0.999999999968096,0.940676640376125,0,1,"site-specific DNA replication termination at RTS1 barrier","BP"
"GO:0071515",0.999999999968096,0.940676640376125,0,1,"genetic imprinting at mating-type locus","BP"
"GO:0071516",0.999999999968096,0.940676640376125,0,1,"establishment of imprinting at mating-type locus","BP"
"GO:1902294",0.999999999968096,0.940676640376125,0,1,"cell cycle DNA replication termination","BP"
"GO:1902317",0.999999999968096,0.940676640376125,0,1,"nuclear DNA replication termination","BP"
"GO:1902979",0.999999999968096,0.940676640376125,0,1,"mitotic DNA replication termination","BP"
"GO:0055100",0.999999999968146,0.829238144439475,0,3,"adiponectin binding","MF"
"GO:0003885",0.999999999968258,0.940607161561353,0,1,"D-arabinono-1,4-lactone oxidase activity","MF"
"GO:0050105",0.999999999968258,0.940607161561353,0,1,"L-gulonolactone oxidase activity","MF"
"GO:0004919",0.999999999968274,0.940029318184159,0,1,"interleukin-9 receptor activity","MF"
"GO:0019983",0.999999999968274,0.940029318184159,0,1,"interleukin-9 binding","MF"
"GO:2000697",0.999999999968299,0.828274693185897,0,3,"negative regulation of epithelial cell differentiation involved in kidney development","BP"
"GO:0042350",0.999999999968321,0.829675453291758,0,3,"GDP-L-fucose biosynthetic process","BP"
"GO:1901492",0.99999999996835,0.822355637063857,0,3,"positive regulation of lymphangiogenesis","BP"
"GO:0050346",0.9999999999684,0.940673707231927,0,1,"trans-L-3-hydroxyproline dehydratase activity","MF"
"GO:0014738",0.999999999968443,0.828143081740978,0,3,"regulation of muscle hyperplasia","BP"
"GO:0014900",0.999999999968443,0.828143081740978,0,3,"muscle hyperplasia","BP"
"GO:1990955",0.999999999968502,0.883755005815176,0,2,"G-rich single-stranded DNA binding","MF"
"GO:1904481",0.999999999968512,0.940673674406544,0,1,"response to tetrahydrofolate","BP"
"GO:1904482",0.999999999968512,0.940673674406544,0,1,"cellular response to tetrahydrofolate","BP"
"GO:0070340",0.999999999968686,0.831414957797205,0,3,"detection of bacterial lipopeptide","BP"
"GO:0035500",0.999999999968747,0.940256667475686,0,1,"MH2 domain binding","MF"
"GO:0003108",0.999999999968808,0.939871976278063,0,1,"negative regulation of the force of heart contraction by chemical signal","BP"
"GO:0021501",0.999999999968808,0.939871976278063,0,1,"prechordal plate formation","BP"
"GO:0021547",0.999999999968808,0.939871976278063,0,1,"midbrain-hindbrain boundary initiation","BP"
"GO:0008523",0.999999999968837,0.939595908050912,0,1,"sodium-dependent multivitamin transmembrane transporter activity","MF"
"GO:0015878",0.999999999968837,0.939595908050912,0,1,"biotin transport","BP"
"GO:0015887",0.999999999968837,0.939595908050912,0,1,"pantothenate transmembrane transport","BP"
"GO:0038172",0.999999999968837,0.939595908050912,0,1,"interleukin-33-mediated signaling pathway","BP"
"GO:0051414",0.999999999968837,0.939595908050912,0,1,"response to cortisol","BP"
"GO:0071387",0.999999999968837,0.939595908050912,0,1,"cellular response to cortisol stimulus","BP"
"GO:1901187",0.999999999968853,0.811041199078603,0,3,"regulation of ephrin receptor signaling pathway","BP"
"GO:0006844",0.999999999968873,0.94066135332005,0,1,"acyl carnitine transport","BP"
"GO:0089709",0.999999999968873,0.94066135332005,0,1,"L-histidine transmembrane transport","BP"
"GO:0018924",0.999999999968979,0.940660559802324,0,1,"mandelate metabolic process","BP"
"GO:1901321",0.99999999996904,0.822333697956193,0,3,"positive regulation of heart induction","BP"
"GO:0002882",0.999999999969096,0.940670438973185,0,1,"positive regulation of chronic inflammatory response to non-antigenic stimulus","BP"
"GO:1904783",0.999999999969223,0.829047767399228,0,3,"positive regulation of NMDA glutamate receptor activity","BP"
"GO:1903004",0.999999999969245,0.883865835661845,0,2,"regulation of protein K63-linked deubiquitination","BP"
"GO:1903006",0.999999999969245,0.883865835661845,0,2,"positive regulation of protein K63-linked deubiquitination","BP"
"GO:0031071",0.999999999969375,0.940675932945849,0,1,"cysteine desulfurase activity","MF"
"GO:1904409",0.999999999969435,0.940253910940743,0,1,"regulation of secretory granule organization","BP"
"GO:1904411",0.999999999969435,0.940253910940743,0,1,"positive regulation of secretory granule organization","BP"
"GO:0016596",0.999999999969449,0.939515792912985,0,1,"thienylcyclohexylpiperidine binding","MF"
"GO:0016434",0.999999999969499,0.832083052600036,0,3,"rRNA (cytosine) methyltransferase activity","MF"
"GO:0004013",0.999999999969545,0.824135301820539,0,3,"adenosylhomocysteinase activity","MF"
"GO:0016802",0.999999999969545,0.824135301820539,0,3,"trialkylsulfonium hydrolase activity","MF"
"GO:0010931",0.999999999969561,0.94065120710336,0,1,"macrophage tolerance induction","BP"
"GO:0010932",0.999999999969561,0.94065120710336,0,1,"regulation of macrophage tolerance induction","BP"
"GO:0010933",0.999999999969561,0.94065120710336,0,1,"positive regulation of macrophage tolerance induction","BP"
"GO:0032877",0.999999999969567,0.882697363063939,0,2,"positive regulation of DNA endoreduplication","BP"
"GO:0097109",0.999999999969587,0.82773026624692,0,3,"neuroligin family protein binding","MF"
"GO:0052658",0.99999999996969,0.829072985551671,0,3,"inositol-1,4,5-trisphosphate 5-phosphatase activity","MF"
"GO:0047166",0.999999999969749,0.94067666386419,0,1,"1-alkenylglycerophosphoethanolamine O-acyltransferase activity","MF"
"GO:0006409",0.999999999969773,0.813522082892335,0,3,"tRNA export from nucleus","BP"
"GO:0071431",0.999999999969773,0.813522082892335,0,3,"tRNA-containing ribonucleoprotein complex export from nucleus","BP"
"GO:0003947",0.999999999969811,0.940663925131157,0,1,"(N-acetylneuraminyl)-galactosylglucosylceramide N-acetylgalactosaminyltransferase activity","MF"
"GO:0090634",0.999999999969811,0.940663925131157,0,1,"microglial cell mediated cytotoxicity","BP"
"GO:1904140",0.999999999969811,0.940663925131157,0,1,"negative regulation of microglial cell migration","BP"
"GO:1904149",0.999999999969811,0.940663925131157,0,1,"regulation of microglial cell mediated cytotoxicity","BP"
"GO:1904151",0.999999999969811,0.940663925131157,0,1,"positive regulation of microglial cell mediated cytotoxicity","BP"
"GO:0048369",0.999999999970103,0.829554254836323,0,3,"lateral mesoderm morphogenesis","BP"
"GO:0048370",0.999999999970103,0.829554254836323,0,3,"lateral mesoderm formation","BP"
"GO:0048371",0.999999999970103,0.829554254836323,0,3,"lateral mesodermal cell differentiation","BP"
"GO:0002731",0.999999999970194,0.939265392753702,0,1,"negative regulation of dendritic cell cytokine production","BP"
"GO:0045219",0.999999999970194,0.939265392753702,0,1,"regulation of FasL biosynthetic process","BP"
"GO:0045221",0.999999999970194,0.939265392753702,0,1,"negative regulation of FasL biosynthetic process","BP"
"GO:0071104",0.999999999970194,0.939265392753702,0,1,"response to interleukin-9","BP"
"GO:1990036",0.999999999970282,0.87797334641349,0,2,"calcium ion import into sarcoplasmic reticulum","BP"
"GO:0070052",0.999999999970283,0.816537242763061,0,3,"collagen V binding","MF"
"GO:0009758",0.999999999970298,0.877456605861613,0,2,"carbohydrate utilization","BP"
"GO:0018343",0.9999999999703,0.782822697137759,0,4,"protein farnesylation","BP"
"GO:0099566",0.999999999970318,0.875692544679551,0,2,"regulation of postsynaptic cytosolic calcium ion concentration","BP"
"GO:0004356",0.999999999970361,0.940334171749943,0,1,"glutamate-ammonia ligase activity","MF"
"GO:0006542",0.999999999970361,0.940334171749943,0,1,"glutamine biosynthetic process","BP"
"GO:0016211",0.999999999970361,0.940334171749943,0,1,"ammonia ligase activity","MF"
"GO:0035299",0.999999999970361,0.940334171749943,0,1,"inositol pentakisphosphate 2-kinase activity","MF"
"GO:0008475",0.999999999970409,0.829005012955876,0,3,"procollagen-lysine 5-dioxygenase activity","MF"
"GO:0046946",0.999999999970409,0.829005012955876,0,3,"hydroxylysine metabolic process","BP"
"GO:0046947",0.999999999970409,0.829005012955876,0,3,"hydroxylysine biosynthetic process","BP"
"GO:0003844",0.999999999970427,0.940664519675374,0,1,"1,4-alpha-glucan branching enzyme activity","MF"
"GO:0071393",0.999999999970523,0.881782137477251,0,2,"cellular response to progesterone stimulus","BP"
"GO:0004065",0.999999999970579,0.767932931685021,0,4,"arylsulfatase activity","MF"
"GO:0000239",0.999999999970594,0.883088544014879,0,2,"pachytene","BP"
"GO:0003359",0.999999999970637,0.940611349437308,0,1,"noradrenergic neuron fate commitment","BP"
"GO:0007400",0.999999999970637,0.940611349437308,0,1,"neuroblast fate determination","BP"
"GO:0014017",0.999999999970637,0.940611349437308,0,1,"neuroblast fate commitment","BP"
"GO:0060165",0.999999999970637,0.940611349437308,0,1,"regulation of timing of subpallium neuron differentiation","BP"
"GO:0061100",0.999999999970637,0.940611349437308,0,1,"lung neuroendocrine cell differentiation","BP"
"GO:0061103",0.999999999970637,0.940611349437308,0,1,"carotid body glomus cell differentiation","BP"
"GO:0061181",0.999999999970647,0.83152895627547,0,3,"regulation of chondrocyte development","BP"
"GO:0000301",0.999999999970673,0.830395834247969,0,3,"retrograde transport, vesicle recycling within Golgi","BP"
"GO:0004349",0.999999999970714,0.939121262599658,0,1,"glutamate 5-kinase activity","MF"
"GO:0004350",0.999999999970714,0.939121262599658,0,1,"glutamate-5-semialdehyde dehydrogenase activity","MF"
"GO:0006592",0.999999999970714,0.939121262599658,0,1,"ornithine biosynthetic process","BP"
"GO:0017084",0.999999999970714,0.939121262599658,0,1,"delta1-pyrroline-5-carboxylate synthetase activity","MF"
"GO:0031893",0.999999999970822,0.811484388551842,0,3,"vasopressin receptor binding","MF"
"GO:0032831",0.999999999970842,0.882296463834329,0,2,"positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation","BP"
"GO:0061076",0.999999999970909,0.88268243847641,0,2,"negative regulation of neural retina development","BP"
"GO:1902867",0.999999999970909,0.88268243847641,0,2,"negative regulation of retina development in camera-type eye","BP"
"GO:1902870",0.999999999970909,0.88268243847641,0,2,"negative regulation of amacrine cell differentiation","BP"
"GO:0090071",0.999999999970937,0.817837856773113,0,3,"negative regulation of ribosome biogenesis","BP"
"GO:0061034",0.999999999970939,0.810851679003067,0,3,"olfactory bulb mitral cell layer development","BP"
"GO:0046122",0.999999999970968,0.832116190903506,0,3,"purine deoxyribonucleoside metabolic process","BP"
"GO:0019402",0.999999999970968,0.940676683738887,0,1,"galactitol metabolic process","BP"
"GO:0007066",0.999999999970975,0.829429590496547,0,3,"female meiosis sister chromatid cohesion","BP"
"GO:0008798",0.999999999971012,0.940606087353564,0,1,"beta-aspartyl-peptidase activity","MF"
"GO:0033345",0.999999999971012,0.940606087353564,0,1,"asparagine catabolic process via L-aspartate","BP"
"GO:0032599",0.999999999971015,0.94067182263895,0,1,"protein transport out of membrane raft","BP"
"GO:0032600",0.999999999971015,0.94067182263895,0,1,"chemokine receptor transport out of membrane raft","BP"
"GO:0032913",0.999999999971015,0.94067182263895,0,1,"negative regulation of transforming growth factor beta3 production","BP"
"GO:0033606",0.999999999971015,0.94067182263895,0,1,"chemokine receptor transport within lipid bilayer","BP"
"GO:0034102",0.999999999971015,0.94067182263895,0,1,"erythrocyte clearance","BP"
"GO:0034106",0.999999999971015,0.94067182263895,0,1,"regulation of erythrocyte clearance","BP"
"GO:0034107",0.999999999971015,0.94067182263895,0,1,"negative regulation of erythrocyte clearance","BP"
"GO:0034119",0.999999999971015,0.94067182263895,0,1,"negative regulation of erythrocyte aggregation","BP"
"GO:0042103",0.999999999971015,0.94067182263895,0,1,"positive regulation of T cell homeostatic proliferation","BP"
"GO:0046014",0.999999999971015,0.94067182263895,0,1,"negative regulation of T cell homeostatic proliferation","BP"
"GO:0106016",0.999999999971015,0.94067182263895,0,1,"positive regulation of inflammatory response to wounding","BP"
"GO:0097699",0.999999999971086,0.935283345824833,0,1,"vascular endothelial cell response to fluid shear stress","BP"
"GO:1904987",0.999999999971086,0.935283345824833,0,1,"regulation of endothelial cell activation","BP"
"GO:1904988",0.999999999971086,0.935283345824833,0,1,"negative regulation of endothelial cell activation","BP"
"GO:0047464",0.999999999971117,0.932671429158946,0,1,"heparosan-N-sulfate-glucuronate 5-epimerase activity","MF"
"GO:0050379",0.999999999971117,0.932671429158946,0,1,"UDP-glucuronate 5'-epimerase activity","MF"
"GO:2000537",0.999999999971131,0.881724053191613,0,2,"regulation of B cell chemotaxis","BP"
"GO:2000538",0.999999999971131,0.881724053191613,0,2,"positive regulation of B cell chemotaxis","BP"
"GO:0042998",0.999999999971187,0.829631525699661,0,3,"positive regulation of Golgi to plasma membrane protein transport","BP"
"GO:0015684",0.999999999971188,0.826349661994198,0,3,"ferrous iron transport","BP"
"GO:0021990",0.999999999971304,0.939804754098196,0,1,"neural plate formation","BP"
"GO:0050809",0.999999999971304,0.939804754098196,0,1,"diazepam binding","MF"
"GO:1905335",0.999999999971304,0.939804754098196,0,1,"regulation of aggrephagy","BP"
"GO:1905337",0.999999999971304,0.939804754098196,0,1,"positive regulation of aggrephagy","BP"
"GO:1905503",0.999999999971304,0.939804754098196,0,1,"regulation of motile cilium assembly","BP"
"GO:1905505",0.999999999971304,0.939804754098196,0,1,"positive regulation of motile cilium assembly","BP"
"GO:0008460",0.999999999971316,0.940676320086003,0,1,"dTDP-glucose 4,6-dehydratase activity","MF"
"GO:0140049",0.999999999971316,0.940676320086003,0,1,"regulation of endocardial cushion to mesenchymal transition","BP"
"GO:0140051",0.999999999971316,0.940676320086003,0,1,"positive regulation of endocardial cushion to mesenchymal transition","BP"
"GO:2000800",0.999999999971316,0.940676320086003,0,1,"regulation of endocardial cushion to mesenchymal transition involved in heart valve formation","BP"
"GO:2000802",0.999999999971316,0.940676320086003,0,1,"positive regulation of endocardial cushion to mesenchymal transition involved in heart valve formation","BP"
"GO:0031703",0.99999999997138,0.940670545550008,0,1,"type 2 angiotensin receptor binding","MF"
"GO:1905008",0.99999999997138,0.940670545550008,0,1,"regulation of L-lysine import across plasma membrane","BP"
"GO:1905010",0.99999999997138,0.940670545550008,0,1,"positive regulation of L-lysine import across plasma membrane","BP"
"GO:1905541",0.99999999997138,0.940670545550008,0,1,"regulation of L-arginine import across plasma membrane","BP"
"GO:1905589",0.99999999997138,0.940670545550008,0,1,"positive regulation of L-arginine import across plasma membrane","BP"
"GO:0015272",0.999999999971404,0.821701165324554,0,3,"ATP-activated inward rectifier potassium channel activity","MF"
"GO:0015798",0.999999999971438,0.849940490709374,0,2,"myo-inositol transport","BP"
"GO:1990456",0.999999999971459,0.933317886340032,0,1,"mitochondrion-endoplasmic reticulum membrane tethering","BP"
"GO:0005147",0.999999999971478,0.940607694554817,0,1,"oncostatin-M receptor binding","MF"
"GO:0033680",0.99999999997154,0.883329652087246,0,2,"ATP-dependent DNA/RNA helicase activity","MF"
"GO:0061770",0.999999999971547,0.940672176515567,0,1,"translation elongation factor binding","MF"
"GO:0045870",0.999999999971569,0.934008366370823,0,1,"positive regulation of single stranded viral RNA replication via double stranded DNA intermediate","BP"
"GO:1905463",0.999999999971569,0.934008366370823,0,1,"negative regulation of DNA duplex unwinding","BP"
"GO:2000690",0.999999999971674,0.940614501608583,0,1,"regulation of cardiac muscle cell myoblast differentiation","BP"
"GO:2000691",0.999999999971674,0.940614501608583,0,1,"negative regulation of cardiac muscle cell myoblast differentiation","BP"
"GO:1900108",0.999999999971731,0.782717142679514,0,4,"negative regulation of nodal signaling pathway","BP"
"GO:1904057",0.999999999971735,0.831739899894841,0,3,"negative regulation of sensory perception of pain","BP"
"GO:0071596",0.999999999971806,0.806184153979216,0,3,"ubiquitin-dependent protein catabolic process via the N-end rule pathway","BP"
"GO:0032253",0.999999999971891,0.786486931881265,0,3,"dense core granule localization","BP"
"GO:1901950",0.999999999971891,0.786486931881265,0,3,"dense core granule transport","BP"
"GO:1904113",0.999999999971951,0.940523622126264,0,1,"negative regulation of muscle filament sliding","BP"
"GO:1904621",0.999999999971951,0.940523622126264,0,1,"regulation of actin-dependent ATPase activity","BP"
"GO:1904622",0.999999999971951,0.940523622126264,0,1,"negative regulation of actin-dependent ATPase activity","BP"
"GO:0004838",0.99999999997206,0.940580899840849,0,1,"L-tyrosine:2-oxoglutarate aminotransferase activity","MF"
"GO:0070547",0.99999999997206,0.940580899840849,0,1,"L-tyrosine aminotransferase activity","MF"
"GO:0001079",0.999999999972066,0.940672045898611,0,1,"nitrogen catabolite regulation of transcription from RNA polymerase II promoter","BP"
"GO:0001080",0.999999999972066,0.940672045898611,0,1,"nitrogen catabolite activation of transcription from RNA polymerase II promoter","BP"
"GO:0003962",0.999999999972066,0.940672045898611,0,1,"cystathionine gamma-synthase activity","MF"
"GO:0004121",0.999999999972066,0.940672045898611,0,1,"cystathionine beta-lyase activity","MF"
"GO:0004123",0.999999999972066,0.940672045898611,0,1,"cystathionine gamma-lyase activity","MF"
"GO:0018272",0.999999999972066,0.940672045898611,0,1,"protein-pyridoxal-5-phosphate linkage via peptidyl-N6-pyridoxal phosphate-L-lysine","BP"
"GO:0018352",0.999999999972066,0.940672045898611,0,1,"protein-pyridoxal-5-phosphate linkage","BP"
"GO:0034255",0.999999999972066,0.940672045898611,0,1,"regulation of urea metabolic process","BP"
"GO:0038185",0.999999999972066,0.940672045898611,0,1,"intracellular bile acid receptor signaling pathway","BP"
"GO:0044524",0.999999999972066,0.940672045898611,0,1,"protein sulfhydration","BP"
"GO:0044540",0.999999999972066,0.940672045898611,0,1,"L-cystine L-cysteine-lyase (deaminating)","MF"
"GO:0045848",0.999999999972066,0.940672045898611,0,1,"positive regulation of nitrogen utilization","BP"
"GO:0071266",0.999999999972066,0.940672045898611,0,1,"'de novo' L-methionine biosynthetic process","BP"
"GO:0080146",0.999999999972066,0.940672045898611,0,1,"L-cysteine desulfhydrase activity","MF"
"GO:0090293",0.999999999972066,0.940672045898611,0,1,"nitrogen catabolite regulation of transcription","BP"
"GO:0090294",0.999999999972066,0.940672045898611,0,1,"nitrogen catabolite activation of transcription","BP"
"GO:1902122",0.999999999972066,0.940672045898611,0,1,"chenodeoxycholic acid binding","MF"
"GO:1903314",0.999999999972066,0.940672045898611,0,1,"regulation of nitrogen cycle metabolic process","BP"
"GO:1904829",0.999999999972066,0.940672045898611,0,1,"regulation of aortic smooth muscle cell differentiation","BP"
"GO:1904831",0.999999999972066,0.940672045898611,0,1,"positive regulation of aortic smooth muscle cell differentiation","BP"
"GO:1905693",0.999999999972066,0.940672045898611,0,1,"regulation of phosphatidic acid biosynthetic process","BP"
"GO:1905695",0.999999999972066,0.940672045898611,0,1,"positive regulation of phosphatidic acid biosynthetic process","BP"
"GO:2000213",0.999999999972066,0.940672045898611,0,1,"positive regulation of glutamate metabolic process","BP"
"GO:2001248",0.999999999972066,0.940672045898611,0,1,"regulation of ammonia assimilation cycle","BP"
"GO:2001250",0.999999999972066,0.940672045898611,0,1,"positive regulation of ammonia assimilation cycle","BP"
"GO:0006669",0.999999999972092,0.940428037713997,0,1,"sphinganine-1-phosphate biosynthetic process","BP"
"GO:1901509",0.999999999972093,0.829331904799679,0,3,"regulation of endothelial tube morphogenesis","BP"
"GO:0008534",0.999999999972213,0.832210422513282,0,3,"oxidized purine nucleobase lesion DNA N-glycosylase activity","MF"
"GO:1990275",0.999999999972235,0.940676678481179,0,1,"preribosome binding","MF"
"GO:2000405",0.999999999972274,0.829593196760311,0,3,"negative regulation of T cell migration","BP"
"GO:0045872",0.999999999972305,0.884716838580196,0,2,"positive regulation of rhodopsin gene expression","BP"
"GO:1903406",0.999999999972331,0.883419459697262,0,2,"regulation of sodium:potassium-exchanging ATPase activity","BP"
"GO:0060827",0.999999999972334,0.939542179629473,0,1,"regulation of canonical Wnt signaling pathway involved in neural plate anterior/posterior pattern formation","BP"
"GO:0060829",0.999999999972334,0.939542179629473,0,1,"negative regulation of canonical Wnt signaling pathway involved in neural plate anterior/posterior pattern formation","BP"
"GO:1902445",0.99999999997238,0.832370663788085,0,3,"regulation of mitochondrial membrane permeability involved in programmed necrotic cell death","BP"
"GO:0030696",0.999999999972385,0.939673994904314,0,1,"tRNA (m5U54) methyltransferase activity","MF"
"GO:0030697",0.999999999972385,0.939673994904314,0,1,"S-adenosylmethionine-dependent tRNA (m5U54) methyltransferase activity","MF"
"GO:0045720",0.999999999972392,0.883695306918989,0,2,"negative regulation of integrin biosynthetic process","BP"
"GO:0015694",0.99999999997243,0.929294714368287,0,1,"mercury ion transport","BP"
"GO:0030653",0.99999999997243,0.929294714368287,0,1,"beta-lactam antibiotic metabolic process","BP"
"GO:0042316",0.99999999997243,0.929294714368287,0,1,"penicillin metabolic process","BP"
"GO:1901086",0.99999999997243,0.929294714368287,0,1,"benzylpenicillin metabolic process","BP"
"GO:0014038",0.999999999972438,0.883025214937117,0,2,"regulation of Schwann cell differentiation","BP"
"GO:0014040",0.999999999972438,0.883025214937117,0,2,"positive regulation of Schwann cell differentiation","BP"
"GO:0032416",0.999999999972461,0.940676668269222,0,1,"negative regulation of sodium:proton antiporter activity","BP"
"GO:0097291",0.999999999972461,0.940676668269222,0,1,"renal phosphate ion absorption","BP"
"GO:0060733",0.999999999972462,0.876191223858339,0,2,"regulation of eIF2 alpha phosphorylation by amino acid starvation","BP"
"GO:0071262",0.999999999972462,0.876191223858339,0,2,"regulation of translational initiation in response to starvation","BP"
"GO:0071264",0.999999999972462,0.876191223858339,0,2,"positive regulation of translational initiation in response to starvation","BP"
"GO:0008545",0.999999999972473,0.882529195310096,0,2,"JUN kinase kinase activity","MF"
"GO:0021566",0.999999999972523,0.921248952835123,0,1,"hypoglossal nerve development","BP"
"GO:0021618",0.999999999972523,0.921248952835123,0,1,"hypoglossal nerve morphogenesis","BP"
"GO:0031800",0.999999999972539,0.829076073392376,0,3,"type 3 metabotropic glutamate receptor binding","MF"
"GO:0032058",0.999999999972637,0.824206001062249,0,3,"positive regulation of translational initiation in response to stress","BP"
"GO:0002732",0.999999999972651,0.940449229876628,0,1,"positive regulation of dendritic cell cytokine production","BP"
"GO:0002805",0.999999999972651,0.940449229876628,0,1,"regulation of antimicrobial peptide biosynthetic process","BP"
"GO:0002807",0.999999999972651,0.940449229876628,0,1,"positive regulation of antimicrobial peptide biosynthetic process","BP"
"GO:0002808",0.999999999972651,0.940449229876628,0,1,"regulation of antibacterial peptide biosynthetic process","BP"
"GO:0002815",0.999999999972651,0.940449229876628,0,1,"biosynthetic process of antibacterial peptides active against Gram-positive bacteria","BP"
"GO:0002816",0.999999999972651,0.940449229876628,0,1,"regulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria","BP"
"GO:0006963",0.999999999972651,0.940449229876628,0,1,"positive regulation of antibacterial peptide biosynthetic process","BP"
"GO:0006965",0.999999999972651,0.940449229876628,0,1,"positive regulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria","BP"
"GO:0032498",0.999999999972651,0.940449229876628,0,1,"detection of muramyl dipeptide","BP"
"GO:0032500",0.999999999972651,0.940449229876628,0,1,"muramyl dipeptide binding","MF"
"GO:2000040",0.999999999972657,0.827609346931849,0,3,"regulation of planar cell polarity pathway involved in axis elongation","BP"
"GO:2000041",0.999999999972657,0.827609346931849,0,3,"negative regulation of planar cell polarity pathway involved in axis elongation","BP"
"GO:1900186",0.999999999972675,0.82365601031136,0,3,"negative regulation of clathrin-dependent endocytosis","BP"
"GO:0072671",0.99999999997268,0.940629683243295,0,1,"mitochondria-associated ubiquitin-dependent protein catabolic process","BP"
"GO:0047220",0.999999999972689,0.939708247316409,0,1,"galactosylxylosylprotein 3-beta-galactosyltransferase activity","MF"
"GO:0004377",0.999999999972729,0.940676358932957,0,1,"GDP-Man:Man3GlcNAc2-PP-Dol alpha-1,2-mannosyltransferase activity","MF"
"GO:0070551",0.99999999997276,0.940426614553491,0,1,"endoribonuclease activity, cleaving siRNA-paired mRNA","MF"
"GO:0090624",0.99999999997276,0.940426614553491,0,1,"endoribonuclease activity, cleaving miRNA-paired mRNA","MF"
"GO:0090625",0.99999999997276,0.940426614553491,0,1,"mRNA cleavage involved in gene silencing by siRNA","BP"
"GO:0015343",0.999999999972816,0.940668530211707,0,1,"siderophore transmembrane transporter activity","MF"
"GO:0042931",0.999999999972816,0.940668530211707,0,1,"enterobactin transmembrane transporter activity","MF"
"GO:0060414",0.999999999972819,0.828117560064901,0,3,"aorta smooth muscle tissue morphogenesis","BP"
"GO:0090152",0.999999999972837,0.940588308752208,0,1,"establishment of protein localization to mitochondrial membrane involved in mitochondrial fission","BP"
"GO:0002101",0.999999999972906,0.83235766151111,0,3,"tRNA wobble cytosine modification","BP"
"GO:0047035",0.999999999972931,0.782672185138113,0,4,"testosterone dehydrogenase (NAD+) activity","MF"
"GO:0006550",0.99999999997295,0.88356733419252,0,2,"isoleucine catabolic process","BP"
"GO:0010705",0.999999999972962,0.864085418005712,0,2,"meiotic DNA double-strand break processing involved in reciprocal meiotic recombination","BP"
"GO:0008482",0.999999999973038,0.940599265548571,0,1,"sulfite oxidase activity","MF"
"GO:0003017",0.999999999973074,0.939518210297356,0,1,"lymph circulation","BP"
"GO:0005316",0.999999999973101,0.940658237479719,0,1,"high-affinity inorganic phosphate:sodium symporter activity","MF"
"GO:1903126",0.999999999973101,0.940658237479719,0,1,"negative regulation of centriole-centriole cohesion","BP"
"GO:0070540",0.999999999973125,0.882497407765318,0,2,"stearic acid binding","MF"
"GO:0015495",0.999999999973139,0.94031709362331,0,1,"gamma-aminobutyric acid:proton symporter activity","MF"
"GO:1903778",0.999999999973139,0.94031709362331,0,1,"protein localization to vacuolar membrane","BP"
"GO:0033326",0.999999999973146,0.738471949328073,0,4,"cerebrospinal fluid secretion","BP"
"GO:1900673",0.999999999973185,0.883762451457314,0,2,"olefin metabolic process","BP"
"GO:2000321",0.999999999973246,0.881533074772881,0,2,"positive regulation of T-helper 17 cell differentiation","BP"
"GO:0005169",0.999999999973258,0.828003789035859,0,3,"neurotrophin TRKB receptor binding","MF"
"GO:0072034",0.99999999997328,0.828619391638568,0,3,"renal vesicle induction","BP"
"GO:2000199",0.99999999997328,0.940584814949774,0,1,"positive regulation of ribonucleoprotein complex localization","BP"
"GO:2000200",0.99999999997328,0.940584814949774,0,1,"regulation of ribosomal subunit export from nucleus","BP"
"GO:2000202",0.99999999997328,0.940584814949774,0,1,"positive regulation of ribosomal subunit export from nucleus","BP"
"GO:2000206",0.99999999997328,0.940584814949774,0,1,"regulation of ribosomal small subunit export from nucleus","BP"
"GO:2000208",0.99999999997328,0.940584814949774,0,1,"positive regulation of ribosomal small subunit export from nucleus","BP"
"GO:0072749",0.999999999973299,0.940667427573506,0,1,"cellular response to cytochalasin B","BP"
"GO:0098918",0.999999999973299,0.940667427573506,0,1,"structural constituent of synapse","MF"
"GO:0098973",0.999999999973299,0.940667427573506,0,1,"structural constituent of postsynaptic actin cytoskeleton","MF"
"GO:0098974",0.999999999973299,0.940667427573506,0,1,"postsynaptic actin cytoskeleton organization","BP"
"GO:0099186",0.999999999973299,0.940667427573506,0,1,"structural constituent of postsynapse","MF"
"GO:0099188",0.999999999973299,0.940667427573506,0,1,"postsynaptic cytoskeleton organization","BP"
"GO:1901328",0.999999999973299,0.940667427573506,0,1,"response to cytochalasin B","BP"
"GO:0043686",0.999999999973306,0.827828120125364,0,3,"co-translational protein modification","BP"
"GO:0008424",0.999999999973311,0.940155047163293,0,1,"glycoprotein 6-alpha-L-fucosyltransferase activity","MF"
"GO:0036071",0.999999999973311,0.940155047163293,0,1,"N-glycan fucosylation","BP"
"GO:0046921",0.999999999973311,0.940155047163293,0,1,"alpha-(1->6)-fucosyltransferase activity","MF"
