"category"	"over_represented_pvalue"	"under_represented_pvalue"	"numDEInCat"	"numInCat"	"term"	"ontology"
"GO:0003334"	0.784029480220955	0.57129500636274	1	11	"keratinocyte development"	"BP"
"GO:0061077"	0.784504624374765	0.343768368946643	7	69	"chaperone-mediated protein folding"	"BP"
"GO:0036312"	0.78479599688931	0.570147798919974	1	11	"phosphatidylinositol 3-kinase regulatory subunit binding"	"MF"
"GO:0032768"	0.784965283531797	0.415420938039714	3	32	"regulation of monooxygenase activity"	"BP"
"GO:0034101"	0.784977452553249	0.31158235445114	12	114	"erythrocyte homeostasis"	"BP"
"GO:1901142"	0.785193455804413	0.569551818633998	1	11	"insulin metabolic process"	"BP"
"GO:0030213"	0.78546762851331	0.569140254926706	1	11	"hyaluronan biosynthetic process"	"BP"
"GO:0048681"	0.785657848051278	0.568854498946179	1	11	"negative regulation of axon regeneration"	"BP"
"GO:0070423"	0.78567231158911	0.568832763973485	1	11	"nucleotide-binding oligomerization domain containing signaling pathway"	"BP"
"GO:0070431"	0.78567231158911	0.568832763973485	1	11	"nucleotide-binding oligomerization domain containing 2 signaling pathway"	"BP"
"GO:2000651"	0.785758325951803	0.568703485454698	1	11	"positive regulation of sodium ion transmembrane transporter activity"	"BP"
"GO:0010996"	0.785828872751155	0.568597427526087	1	11	"response to auditory stimulus"	"BP"
"GO:0006020"	0.785941907755804	0.568427443425995	1	11	"inositol metabolic process"	"BP"
"GO:0039702"	0.786256815236191	0.56584547894793	1	12	"viral budding via host ESCRT complex"	"BP"
"GO:0097066"	0.786510397387629	0.567571590854427	1	11	"response to thyroid hormone"	"BP"
"GO:0001972"	0.786670189965409	0.567330740526477	1	11	"retinoic acid binding"	"MF"
"GO:0006335"	0.786763846679356	0.565079672205692	1	12	"DNA replication-dependent nucleosome assembly"	"BP"
"GO:0034723"	0.786763846679356	0.565079672205692	1	12	"DNA replication-dependent nucleosome organization"	"BP"
"GO:0010508"	0.786953679678497	0.313854661375067	11	102	"positive regulation of autophagy"	"BP"
"GO:0061158"	0.787025036975602	0.566795442709192	1	11	"3'-UTR-mediated mRNA destabilization"	"BP"
"GO:1903651"	0.787131736239315	0.56663436257038	1	11	"positive regulation of cytoplasmic transport"	"BP"
"GO:0060572"	0.787183971029496	0.566555485131276	1	11	"morphogenesis of an epithelial bud"	"BP"
"GO:0045717"	0.787353694376843	0.566299100767498	1	11	"negative regulation of fatty acid biosynthetic process"	"BP"
"GO:0060947"	0.787393257561883	0.56623931617868	1	11	"cardiac vascular smooth muscle cell differentiation"	"BP"
"GO:1901722"	0.787424479142901	0.566192131289992	1	11	"regulation of cell proliferation involved in kidney development"	"BP"
"GO:1901985"	0.78748839934759	0.412357371252706	3	31	"positive regulation of protein acetylation"	"BP"
"GO:0051864"	0.787491909548805	0.566090207948884	1	11	"histone demethylase activity (H3-K36 specific)"	"MF"
"GO:0002637"	0.78760207777082	0.364727510305025	5	50	"regulation of immunoglobulin production"	"BP"
"GO:0018242"	0.787606622414257	0.56591676409987	1	11	"protein O-linked glycosylation via serine"	"BP"
"GO:0052744"	0.787626633518307	0.565886501019945	1	11	"phosphatidylinositol monophosphate phosphatase activity"	"MF"
"GO:0017154"	0.78763167516084	0.565878876157213	1	11	"semaphorin receptor activity"	"MF"
"GO:1902287"	0.78763167516084	0.565878876157534	1	11	"semaphorin-plexin signaling pathway involved in axon guidance"	"BP"
"GO:0035004"	0.787631675167021	0.565878876151032	1	11	"phosphatidylinositol 3-kinase activity"	"MF"
"GO:0016651"	0.787819289794618	0.338903587077388	7	74	"oxidoreductase activity, acting on NAD(P)H"	"MF"
"GO:0001824"	0.787982531284488	0.330766587708041	8	77	"blastocyst development"	"BP"
"GO:0032606"	0.788152590771932	0.330663354924648	8	76	"type I interferon production"	"BP"
"GO:2001169"	0.788164391772933	0.38300018378067	4	41	"regulation of ATP biosynthetic process"	"BP"
"GO:0002753"	0.788178626679426	0.411392036275486	3	31	"cytoplasmic pattern recognition receptor signaling pathway"	"BP"
"GO:0032728"	0.788227866431104	0.411323121755045	3	31	"positive regulation of interferon-beta production"	"BP"
"GO:2000272"	0.78830562596843	0.458251892752944	2	22	"negative regulation of signaling receptor activity"	"BP"
"GO:0000819"	0.788786693336555	0.288833477356006	18	163	"sister chromatid segregation"	"BP"
"GO:0043921"	0.78889767707382	0.457390130793347	2	22	"modulation by host of viral transcription"	"BP"
"GO:0052312"	0.78889767707382	0.457390130793347	2	22	"modulation of transcription in other organism involved in symbiotic interaction"	"BP"
"GO:0052472"	0.78889767707382	0.457390130793347	2	22	"modulation by host of symbiont transcription"	"BP"
"GO:0051101"	0.788934296652706	0.316333965652274	10	96	"regulation of DNA binding"	"BP"
"GO:0050691"	0.788997569332388	0.409790961922619	3	32	"regulation of defense response to virus by host"	"BP"
"GO:0002218"	0.79043453883448	0.297693752586327	14	128	"activation of innate immune response"	"BP"
"GO:0008179"	0.790738198307153	0.559033101208299	1	12	"adenylate cyclase binding"	"MF"
"GO:0008017"	0.791481096228673	0.27972866580462	21	188	"microtubule binding"	"MF"
"GO:0016578"	0.79165590060691	0.453359658299694	2	22	"histone deubiquitination"	"BP"
"GO:0042531"	0.791672546549529	0.406031936716666	3	32	"positive regulation of tyrosine phosphorylation of STAT protein"	"BP"
"GO:0002819"	0.792290692100952	0.298810327224668	13	121	"regulation of adaptive immune response"	"BP"
"GO:0008200"	0.793137599129434	0.450429310337831	2	23	"ion channel inhibitor activity"	"MF"
"GO:0002335"	0.793296785842207	0.450949522739858	2	22	"mature B cell differentiation"	"BP"
"GO:0046488"	0.793583934739677	0.305497025904486	11	104	"phosphatidylinositol metabolic process"	"BP"
"GO:0010605"	0.794439476103955	0.227584113246737	232	1893	"negative regulation of macromolecule metabolic process"	"BP"
"GO:0060263"	0.795220107061763	0.552119644171075	1	12	"regulation of respiratory burst"	"BP"
"GO:2000341"	0.795327699700477	0.551952427659019	1	12	"regulation of chemokine (C-X-C motif) ligand 2 production"	"BP"
"GO:0031329"	0.795591386628758	0.243008379820232	69	587	"regulation of cellular catabolic process"	"BP"
"GO:0045648"	0.795636110554682	0.447497382976084	2	22	"positive regulation of erythrocyte differentiation"	"BP"
"GO:0045724"	0.796122946789514	0.446776558450417	2	22	"positive regulation of cilium assembly"	"BP"
"GO:0007095"	0.796143965998172	0.446745418063362	2	22	"mitotic G2 DNA damage checkpoint"	"BP"
"GO:0098876"	0.796281128884967	0.328564337931685	7	69	"vesicle-mediated transport to the plasma membrane"	"BP"
"GO:0043951"	0.796589617901942	0.549986773308955	1	12	"negative regulation of cAMP-mediated signaling"	"BP"
"GO:0050704"	0.796934734015187	0.398580029174798	3	32	"regulation of interleukin-1 secretion"	"BP"
"GO:0019076"	0.797175951101141	0.39823659675854	3	32	"viral release from host cell"	"BP"
"GO:0035890"	0.797175951101141	0.39823659675854	3	32	"exit from host"	"BP"
"GO:0035891"	0.797175951101141	0.39823659675854	3	32	"exit from host cell"	"BP"
"GO:0052126"	0.797175951101141	0.39823659675854	3	32	"movement in host environment"	"BP"
"GO:0052192"	0.797175951101141	0.39823659675854	3	32	"movement in environment of other organism involved in symbiotic interaction"	"BP"
"GO:0010155"	0.797748010233306	0.548175163113748	1	12	"regulation of proton transport"	"BP"
"GO:0043392"	0.798167927059447	0.368991430988555	4	42	"negative regulation of DNA binding"	"BP"
"GO:0031113"	0.798240368968854	0.368891243767694	4	42	"regulation of microtubule polymerization"	"BP"
"GO:0097202"	0.798351750622685	0.547228220674641	1	12	"activation of cysteine-type endopeptidase activity"	"BP"
"GO:0048635"	0.798379455176072	0.3689891556467	4	41	"negative regulation of muscle organ development"	"BP"
"GO:0016783"	0.798703731538307	0.546675279143624	1	12	"sulfurtransferase activity"	"MF"
"GO:0006596"	0.799111289978596	0.546034222620795	1	12	"polyamine biosynthetic process"	"BP"
"GO:0048525"	0.799596259806517	0.315580165956826	8	80	"negative regulation of viral process"	"BP"
"GO:0098877"	0.799645102189777	0.545193267765613	1	12	"neurotransmitter receptor transport to plasma membrane"	"BP"
"GO:1903539"	0.799645102189777	0.545193267765613	1	12	"protein localization to postsynaptic membrane"	"BP"
"GO:0007212"	0.799824919814856	0.441267972107529	2	22	"dopamine receptor signaling pathway"	"BP"
"GO:1905710"	0.799859193981356	0.393982023438451	3	33	"positive regulation of membrane permeability"	"BP"
"GO:0010918"	0.799968492780495	0.544683080993088	1	12	"positive regulation of mitochondrial membrane potential"	"BP"
"GO:0019215"	0.800003146388756	0.544628378336989	1	12	"intermediate filament binding"	"MF"
"GO:0001047"	0.800005064411141	0.285962385519615	14	129	"core promoter binding"	"MF"
"GO:0014003"	0.800071483552198	0.440899353910955	2	22	"oligodendrocyte development"	"BP"
"GO:0034063"	0.80008105838479	0.544505366911077	1	12	"stress granule assembly"	"BP"
"GO:0051117"	0.800474430048062	0.322842544457393	7	71	"ATPase binding"	"MF"
"GO:0035066"	0.800536903883285	0.440202948042101	2	22	"positive regulation of histone acetylation"	"BP"
"GO:0006906"	0.800786704296622	0.288363496465486	13	121	"vesicle fusion"	"BP"
"GO:0032355"	0.800793554219812	0.393066441032732	3	32	"response to estradiol"	"BP"
"GO:0050854"	0.800957571630118	0.365124304583764	4	42	"regulation of antigen receptor-mediated signaling pathway"	"BP"
"GO:0019899"	0.80102964268414	0.220054032636538	246	2006	"enzyme binding"	"MF"
"GO:0034453"	0.801297730189759	0.439062856452187	2	22	"microtubule anchoring"	"BP"
"GO:2001025"	0.80156085012594	0.438668089708683	2	22	"positive regulation of response to drug"	"BP"
"GO:0044773"	0.801653596799297	0.345437144468988	5	52	"mitotic DNA damage checkpoint"	"BP"
"GO:0031269"	0.801732978080601	0.541889716046014	1	12	"pseudopodium assembly"	"BP"
"05323"	0.802241656686777	0.33095666023399	6	62	"Rheumatoid arthritis"	"KEGG"
"GO:0008593"	0.802446767118484	0.330994425943356	6	60	"regulation of Notch signaling pathway"	"BP"
"GO:0016241"	0.802490669572571	0.299371880504337	10	95	"regulation of macroautophagy"	"BP"
"04720"	0.802656994208035	0.344277837965929	5	51	"Long-term potentiation"	"KEGG"
"GO:0030212"	0.803198302274793	0.436205758648518	2	22	"hyaluronan metabolic process"	"BP"
"GO:0043471"	0.803213020677931	0.539533952062128	1	12	"regulation of cellular carbohydrate catabolic process"	"BP"
"GO:0010638"	0.803536270686429	0.235637262282773	64	546	"positive regulation of organelle organization"	"BP"
"GO:0051400"	0.803900627382165	0.538435526857999	1	12	"BH domain binding"	"MF"
"GO:0030101"	0.803937994311656	0.342534230322512	5	51	"natural killer cell activation"	"BP"
"GO:0021591"	0.804121250300274	0.43405718486114	2	23	"ventricular system development"	"BP"
"GO:0002295"	0.804634153930767	0.537260954465138	1	12	"T-helper cell lineage commitment"	"BP"
"GO:0043373"	0.804634153930767	0.537260954465138	1	12	"CD4-positive, alpha-beta T cell lineage commitment"	"BP"
"GO:1901017"	0.805204086085406	0.53634634347898	1	12	"negative regulation of potassium ion transmembrane transporter activity"	"BP"
"GO:1901380"	0.805204086085406	0.53634634347898	1	12	"negative regulation of potassium ion transmembrane transport"	"BP"
"GO:1902857"	0.805240285582451	0.536288192418637	1	12	"positive regulation of non-motile cilium assembly"	"BP"
"GO:0010826"	0.805525066444135	0.535830472242577	1	12	"negative regulation of centrosome duplication"	"BP"
"GO:0090266"	0.806398253259043	0.534424288490109	1	12	"regulation of mitotic cell cycle spindle assembly checkpoint"	"BP"
"GO:1903504"	0.806398253259043	0.534424288490109	1	12	"regulation of mitotic spindle checkpoint"	"BP"
"GO:0090110"	0.80640492510211	0.534413528212004	1	12	"cargo loading into COPII-coated vesicle"	"BP"
"GO:0022410"	0.8068137055932	0.533753789695327	1	12	"circadian sleep/wake cycle process"	"BP"
"GO:0050802"	0.8068137055932	0.533753789695327	1	12	"circadian sleep/wake cycle, sleep"	"BP"
"GO:0016772"	0.807006553368971	0.225308737327832	93	776	"transferase activity, transferring phosphorus-containing groups"	"MF"
"GO:0043023"	0.807006618562499	0.533442128014318	1	12	"ribosomal large subunit binding"	"MF"
"GO:0030812"	0.807080979034179	0.533321940375595	1	12	"negative regulation of nucleotide catabolic process"	"BP"
"GO:0043455"	0.807264124263589	0.533025797084543	1	12	"regulation of secondary metabolic process"	"BP"
"GO:0070269"	0.807380321533517	0.53283781281142	1	12	"pyroptosis"	"BP"
"GO:0060546"	0.807564654089079	0.53253944779271	1	12	"negative regulation of necroptotic process"	"BP"
"GO:0007141"	0.807704970420145	0.532312203963729	1	12	"male meiosis I"	"BP"
"GO:0001776"	0.807992593918308	0.297974668646834	9	88	"leukocyte homeostasis"	"BP"
"GO:1902992"	0.808087393627689	0.531692318296928	1	12	"negative regulation of amyloid precursor protein catabolic process"	"BP"
"GO:0017091"	0.808191121488732	0.427880592709716	2	23	"AU-rich element binding"	"MF"
"GO:1903900"	0.808336861767215	0.282492461222496	12	117	"regulation of viral life cycle"	"BP"
"GO:1900029"	0.808566567637462	0.530914473189406	1	12	"positive regulation of ruffle assembly"	"BP"
"GO:0032620"	0.808763536279869	0.427006978166401	2	23	"interleukin-17 production"	"BP"
"GO:1902570"	0.809096637111037	0.53005253853803	1	12	"protein localization to nucleolus"	"BP"
"GO:0035966"	0.809103163235667	0.277947276979769	13	123	"response to topologically incorrect protein"	"BP"
"GO:0010561"	0.809464189002779	0.529453960867782	1	12	"negative regulation of glycoprotein biosynthetic process"	"BP"
"GO:0034162"	0.809534936914918	0.529338658525549	1	12	"toll-like receptor 9 signaling pathway"	"BP"
"GO:0007100"	0.809809365306823	0.528891143313639	1	12	"mitotic centrosome separation"	"BP"
"GO:0003214"	0.810103335093154	0.528411299015411	1	12	"cardiac left ventricle morphogenesis"	"BP"
"GO:0010875"	0.810128751400706	0.528369789697361	1	12	"positive regulation of cholesterol efflux"	"BP"
"GO:0010447"	0.810151467668574	0.528332686991652	1	12	"response to acidic pH"	"BP"
"GO:0002716"	0.810198386828069	0.528256044399731	1	12	"negative regulation of natural killer cell mediated immunity"	"BP"
"GO:0045953"	0.810198386828069	0.528256044399731	1	12	"negative regulation of natural killer cell mediated cytotoxicity"	"BP"
"GO:0031625"	0.810199145710275	0.244211954824459	32	285	"ubiquitin protein ligase binding"	"MF"
"GO:1902170"	0.810523547056192	0.527724558299418	1	12	"cellular response to reactive nitrogen species"	"BP"
"03450"	0.810568241952134	0.527651456954009	1	12	"Non-homologous end-joining"	"KEGG"
"GO:0072529"	0.81060593361419	0.525753116591149	1	13	"pyrimidine-containing compound catabolic process"	"BP"
"GO:0048302"	0.810741301233977	0.527368302698532	1	12	"regulation of isotype switching to IgG isotypes"	"BP"
"GO:0042770"	0.810826699481413	0.300998540137186	8	80	"signal transduction in response to DNA damage"	"BP"
"GO:0071407"	0.81084152535191	0.235385709948914	44	382	"cellular response to organic cyclic compound"	"BP"
"GO:0034643"	0.810971347513277	0.52699164995032	1	12	"establishment of mitochondrion localization, microtubule-mediated"	"BP"
"GO:0047497"	0.810971347513277	0.52699164995032	1	12	"mitochondrion transport along microtubule"	"BP"
"GO:0032594"	0.811085164558931	0.423451206475556	2	23	"protein transport within lipid bilayer"	"BP"
"GO:0009584"	0.811264988549631	0.526510445468038	1	12	"detection of visible light"	"BP"
"GO:0043627"	0.811284301522654	0.350644217881361	4	42	"response to estrogen"	"BP"
"GO:0045060"	0.811316151234351	0.526426553351669	1	12	"negative thymic T cell selection"	"BP"
"GO:0043507"	0.811521922651989	0.318817504364509	6	60	"positive regulation of JUN kinase activity"	"BP"
"GO:0046823"	0.811888065694009	0.422216790277096	2	23	"negative regulation of nucleocytoplasmic transport"	"BP"
"GO:0016246"	0.812075696093403	0.525179396058076	1	12	"RNA interference"	"BP"
"GO:0055089"	0.812165235252053	0.525032161620878	1	12	"fatty acid homeostasis"	"BP"
"GO:0042255"	0.812202851008323	0.330102683305585	5	57	"ribosome assembly"	"BP"
"GO:0033238"	0.812242396778241	0.421671252303906	2	23	"regulation of cellular amine metabolic process"	"BP"
"04370"	0.812244405031704	0.317684676952399	6	61	"VEGF signaling pathway"	"KEGG"
"GO:0021983"	0.812488008181443	0.52450103374503	1	12	"pituitary gland development"	"BP"
"GO:0060965"	0.812657482247811	0.524221927074981	1	12	"negative regulation of gene silencing by miRNA"	"BP"
"GO:0045945"	0.812770208050272	0.524036189553058	1	12	"positive regulation of transcription by RNA polymerase III"	"BP"
"GO:0034340"	0.812853967531497	0.374742979946245	3	34	"response to type I interferon"	"BP"
"GO:0048487"	0.813177461075675	0.374267600975124	3	34	"beta-tubulin binding"	"MF"
"GO:0046426"	0.813301550457679	0.347784674376474	4	42	"negative regulation of JAK-STAT cascade"	"BP"
"GO:1904893"	0.813301550457679	0.347784674376474	4	42	"negative regulation of STAT cascade"	"BP"
"GO:0060219"	0.813387645301879	0.523017571769366	1	12	"camera-type eye photoreceptor cell differentiation"	"BP"
"GO:0031078"	0.813439577649518	0.522931798192562	1	12	"histone deacetylase activity (H3-K14 specific)"	"MF"
"GO:0032041"	0.813439577649518	0.522931798192562	1	12	"NAD-dependent histone deacetylase activity (H3-K14 specific)"	"MF"
"GO:0000479"	0.813483858564363	0.521014906533496	1	13	"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"BP"
"GO:0000083"	0.813528182045442	0.522785420363915	1	12	"regulation of transcription involved in G1/S transition of mitotic cell cycle"	"BP"
"GO:0051310"	0.813574296252549	0.329102310772017	5	52	"metaphase plate congression"	"BP"
"GO:0050718"	0.81362867065431	0.419532335258678	2	23	"positive regulation of interleukin-1 beta secretion"	"BP"
"GO:0035872"	0.813800888192626	0.522334620680138	1	12	"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway"	"BP"
"GO:1901862"	0.813860740309556	0.34699017002536	4	42	"negative regulation of muscle tissue development"	"BP"
"GO:0016248"	0.813903340836849	0.418417763138141	2	24	"channel inhibitor activity"	"MF"
"GO:2000772"	0.81402451288286	0.373415411591784	3	33	"regulation of cellular senescence"	"BP"
"GO:0003183"	0.81421585282307	0.521647850570272	1	12	"mitral valve morphogenesis"	"BP"
"GO:0009144"	0.814258380885849	0.249150706750644	23	223	"purine nucleoside triphosphate metabolic process"	"BP"
"GO:0090190"	0.814354731567694	0.521417786725939	1	12	"positive regulation of branching involved in ureteric bud morphogenesis"	"BP"
"GO:0097617"	0.814375822669173	0.521382838027763	1	12	"annealing activity"	"MF"
"GO:0050702"	0.814384963941028	0.372884355254353	3	33	"interleukin-1 beta secretion"	"BP"
"GO:0051180"	0.814395721723789	0.418345690226723	2	23	"vitamin transport"	"BP"
"GO:0010829"	0.81473726178156	0.417816596724544	2	23	"negative regulation of glucose transmembrane transport"	"BP"
"GO:0061318"	0.81489215597967	0.52052646609356	1	12	"renal filtration cell differentiation"	"BP"
"GO:0072112"	0.81489215597967	0.52052646609356	1	12	"glomerular visceral epithelial cell differentiation"	"BP"
"GO:0072311"	0.81489215597967	0.52052646609356	1	12	"glomerular epithelial cell differentiation"	"BP"
"GO:0009263"	0.815153844389608	0.518244100206254	1	13	"deoxyribonucleotide biosynthetic process"	"BP"
"GO:0000987"	0.815176583904309	0.234636284476335	37	323	"proximal promoter sequence-specific DNA binding"	"MF"
"GO:0031338"	0.815211535483533	0.327035500659345	5	51	"regulation of vesicle fusion"	"BP"
"GO:0021513"	0.815233614696904	0.519959300149328	1	12	"spinal cord dorsal/ventral patterning"	"BP"
"GO:0034394"	0.815377961677621	0.326603525751058	5	52	"protein localization to cell surface"	"BP"
"GO:0032957"	0.815408228934382	0.519669007026629	1	12	"inositol trisphosphate metabolic process"	"BP"
"GO:0035728"	0.815426627001202	0.519638410413033	1	12	"response to hepatocyte growth factor"	"BP"
"GO:0015106"	0.815540373433228	0.519449203196392	1	12	"bicarbonate transmembrane transporter activity"	"MF"
"GO:0015701"	0.815540373433228	0.519449203196392	1	12	"bicarbonate transport"	"BP"
"GO:1902285"	0.815547104999914	0.519438003505513	1	12	"semaphorin-plexin signaling pathway involved in neuron projection guidance"	"BP"
"GO:0010457"	0.815547105002598	0.519438003503743	1	12	"centriole-centriole cohesion"	"BP"
"GO:0072604"	0.815645437208738	0.371024199260587	3	33	"interleukin-6 secretion"	"BP"
"GO:0000226"	0.81606104938583	0.226166278177164	51	440	"microtubule cytoskeleton organization"	"BP"
"GO:0032480"	0.816659847215484	0.414829881148119	2	23	"negative regulation of type I interferon production"	"BP"
"GO:0006890"	0.816755771543928	0.369381616703059	3	33	"retrograde vesicle-mediated transport, Golgi to ER"	"BP"
"GO:0070717"	0.817190534266335	0.414002951855445	2	23	"poly-purine tract binding"	"MF"
"GO:0030317"	0.817194429036101	0.368338347163452	3	34	"flagellated sperm motility"	"BP"
"GO:0033363"	0.817305611790902	0.413823491229324	2	23	"secretory granule organization"	"BP"
"GO:0032467"	0.818049894381674	0.412661557492128	2	23	"positive regulation of cytokinesis"	"BP"
"GO:0031330"	0.818149370410985	0.247752565277268	21	195	"negative regulation of cellular catabolic process"	"BP"
"GO:0002092"	0.818388299399978	0.412132544363539	2	23	"positive regulation of receptor internalization"	"BP"
"GO:0014044"	0.818854488317087	0.411403040042842	2	23	"Schwann cell development"	"BP"
"GO:1904925"	0.819548410291826	0.510876515252613	1	13	"positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization"	"BP"
"GO:0010719"	0.819594948373776	0.410242599776005	2	23	"negative regulation of epithelial to mesenchymal transition"	"BP"
"GO:0005310"	0.820582932889797	0.408690885400346	2	23	"dicarboxylic acid transmembrane transporter activity"	"MF"
"GO:0002283"	0.82069723478767	0.508932015225242	1	13	"neutrophil activation involved in immune response"	"BP"
"GO:0045071"	0.82104600006372	0.335936909398229	4	45	"negative regulation of viral genome replication"	"BP"
"GO:0002739"	0.82152178205841	0.507531607389862	1	13	"regulation of cytokine secretion involved in immune response"	"BP"
"GO:0035307"	0.821746927031709	0.361951121074778	3	33	"positive regulation of protein dephosphorylation"	"BP"
"GO:0043666"	0.822008923905511	0.335051397481404	4	43	"regulation of phosphoprotein phosphatase activity"	"BP"
"GO:0002705"	0.822046849324127	0.279637020764754	9	89	"positive regulation of leukocyte mediated immunity"	"BP"
"GO:0072567"	0.822232147163064	0.506321906170567	1	13	"chemokine (C-X-C motif) ligand 2 production"	"BP"
"GO:1902475"	0.822438897362622	0.405765492503443	2	23	"L-alpha-amino acid transmembrane transport"	"BP"
"GO:0048730"	0.822479502554129	0.40570133699497	2	23	"epidermis morphogenesis"	"BP"
"GO:0007129"	0.82276796542662	0.404555896262808	2	24	"synapsis"	"BP"
"GO:0097366"	0.823086151267284	0.404742058101568	2	23	"response to bronchodilator"	"BP"
"GO:0045019"	0.823443457320102	0.504252218844572	1	13	"negative regulation of nitric oxide biosynthetic process"	"BP"
"GO:1904406"	0.823443457320102	0.504252218844572	1	13	"negative regulation of nitric oxide metabolic process"	"BP"
"GO:0006924"	0.824037784908681	0.503233526717173	1	13	"activation-induced cell death of T cells"	"BP"
"GO:0033135"	0.824369390426068	0.271086222476112	10	98	"regulation of peptidyl-serine phosphorylation"	"BP"
"GO:0032104"	0.824472584373975	0.502486928058461	1	13	"regulation of response to extracellular stimulus"	"BP"
"GO:0032107"	0.824472584373975	0.502486928058461	1	13	"regulation of response to nutrient levels"	"BP"
"GO:0035967"	0.824720411426001	0.270630097077949	10	98	"cellular response to topologically incorrect protein"	"BP"
"GO:0000041"	0.824882863680148	0.290265022242307	7	72	"transition metal ion transport"	"BP"
"GO:0043457"	0.825011785493439	0.400998082592463	2	24	"regulation of cellular respiration"	"BP"
"GO:0003725"	0.825020075470141	0.29031436504097	7	70	"double-stranded RNA binding"	"MF"
"GO:0009309"	0.825518633571513	0.500686081849075	1	13	"amine biosynthetic process"	"BP"
"GO:0042401"	0.825518633571513	0.500686081849075	1	13	"cellular biogenic amine biosynthetic process"	"BP"
"GO:0007033"	0.826002063119531	0.248120607961429	16	150	"vacuole organization"	"BP"
"GO:0090398"	0.826633986296601	0.310651471371636	5	53	"cellular senescence"	"BP"
"GO:0016722"	0.827542072758002	0.497183753839343	1	13	"oxidoreductase activity, oxidizing metal ions"	"MF"
"GO:0070265"	0.8275462853393	0.326767964241121	4	44	"necrotic cell death"	"BP"
"GO:0000462"	0.827565854471141	0.35208824661725	3	36	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"BP"
"GO:0002821"	0.827595489406024	0.278731693671715	8	81	"positive regulation of adaptive immune response"	"BP"
"00900"	0.827685540101933	0.496934480101357	1	13	"Terpenoid backbone biosynthesis"	"KEGG"
"GO:0030852"	0.828012440666292	0.496366020231453	1	13	"regulation of granulocyte differentiation"	"BP"
"GO:0006626"	0.828061444737538	0.257312870883027	12	121	"protein targeting to mitochondrion"	"BP"
"GO:0006490"	0.828523894391761	0.495475315212535	1	13	"oligosaccharide-lipid intermediate biosynthetic process"	"BP"
"GO:0071712"	0.828625190178709	0.495298715691574	1	13	"ER-associated misfolded protein catabolic process"	"BP"
"GO:0070071"	0.82875367963649	0.495074615486579	1	13	"proton-transporting two-sector ATPase complex assembly"	"BP"
"GO:0070234"	0.828803841415471	0.494987099974148	1	13	"positive regulation of T cell apoptotic process"	"BP"
"GO:0005092"	0.829137870607634	0.494403934164763	1	13	"GDP-dissociation inhibitor activity"	"MF"
"GO:0051023"	0.829699858546198	0.493421226234845	1	13	"regulation of immunoglobulin secretion"	"BP"
"GO:0001662"	0.829702991554876	0.393493762746854	2	24	"behavioral fear response"	"BP"
"GO:0002209"	0.829702991554876	0.393493762746854	2	24	"behavioral defense response"	"BP"
"GO:2000736"	0.829725448147736	0.323841282239332	4	43	"regulation of stem cell differentiation"	"BP"
"GO:0002456"	0.829755883274045	0.283651023509485	7	72	"T cell mediated immunity"	"BP"
"GO:0002093"	0.82984834540962	0.493161250444865	1	13	"auditory receptor cell morphogenesis"	"BP"
"GO:0009435"	0.829891906138686	0.493084956842687	1	13	"NAD biosynthetic process"	"BP"
"GO:2001212"	0.830010908109298	0.49287647295207	1	13	"regulation of vasculogenesis"	"BP"
"GO:0032732"	0.830014253367609	0.34908119795563	3	34	"positive regulation of interleukin-1 production"	"BP"
"GO:1902017"	0.830156357574737	0.322955933022307	4	44	"regulation of cilium assembly"	"BP"
"GO:0010832"	0.830292075004497	0.492383536031024	1	13	"negative regulation of myotube differentiation"	"BP"
"GO:0043539"	0.830340983320096	0.392466209140615	2	24	"protein serine/threonine kinase activator activity"	"MF"
"05220"	0.83034725880924	0.282959783882611	7	71	"Chronic myeloid leukemia"	"KEGG"
"GO:0007127"	0.830530967254477	0.282483578024811	7	73	"meiosis I"	"BP"
"GO:0001963"	0.830801439922128	0.491489269928134	1	13	"synaptic transmission, dopaminergic"	"BP"
"GO:0002710"	0.830940880591694	0.491244178198579	1	13	"negative regulation of T cell mediated immunity"	"BP"
"GO:0045652"	0.831133580858014	0.48930288037365	1	14	"regulation of megakaryocyte differentiation"	"BP"
"GO:1900120"	0.831276815284464	0.49065321304984	1	13	"regulation of receptor binding"	"BP"
"GO:0001956"	0.831753203080346	0.489813952673879	1	13	"positive regulation of neurotransmitter secretion"	"BP"
"GO:1990001"	0.831943923325206	0.489477557367591	1	13	"inhibition of cysteine-type endopeptidase activity involved in apoptotic process"	"BP"
"GO:0046966"	0.832019397685227	0.389754850674549	2	24	"thyroid hormone receptor binding"	"MF"
"GO:1903146"	0.832069530433586	0.32014984431528	4	44	"regulation of autophagy of mitochondrion"	"BP"
"GO:0036065"	0.832122140803313	0.489163007414999	1	13	"fucosylation"	"BP"
"GO:2000778"	0.832295681440555	0.389307404228427	2	24	"positive regulation of interleukin-6 secretion"	"BP"
"GO:0004435"	0.832319414628813	0.488814589693708	1	13	"phosphatidylinositol phospholipase C activity"	"MF"
